HMBC    
95.8641    3.3516
99.0842    3.4514
91.9905    3.4631
63.4932    3.4907
69.8731    3.5532
71.3661    3.2466
74.36    4.2311
74.6204    4.1897
75.3458    3.4024
75.9236    3.7347
98.967    3.9167
61.1054    3.8892
68.5103    3.8399
71.0706    3.5471
68.6449    3.8822
74.2929    4.5421
80.7461    3.7371
72.0722    3.7051
98.0942    3.814
72.965    3.832
74.4254    4.2038
73.3924    3.3423
74.7794    3.8197
70.9522    3.5549
62.4707    3.7302
62.5605    4.0086
60.8667    3.3672
101.4313    3.743
77.9582    3.922
100.522    3.4447
68.5886    3.387
75.679    3.553
80.4627    3.6222
92.1132    3.4418
72.5643    5.2109
66.3455    3.6336
72.7007    3.3645
81.317    3.6342
60.6923    3.4028
70.6096    3.4158
63.3366    3.895
68.586    3.5192
64.6355    3.6403
74.7504    3.8266
72.6363    5.2029
70.7352    3.7285
75.8309    3.7185
69.9752    3.7813
99.5717    3.4644
69.8536    4.0006
98.0255    3.6785
70.9343    3.3563
62.3904    3.4348
76.8442    3.3361
72.8496    3.6341
61.0386    3.9277
76.0937    3.8058
69.6798    3.1536
75.7653    3.2387
70.0976    3.8232
97.2001    3.9171
74.2132    4.556
65.3677    3.8003
92.0828    3.4352
69.5117    3.4766
72.6766    3.4367
66.469    3.8079
75.9035    3.8297
80.7144    3.7199
66.4232    3.9046
92.1071    3.7603
81.9828    3.8894
95.9225    3.3585
75.9831    3.7439
76.305    4.035
75.7855    3.5845
68.6096    3.7048
71.2501    3.5735
72.6775    5.2332
74.2182    3.3314
74.68    3.7234
92.0549    3.7342
60.8684    3.3731
69.7854    4.0076
62.484    3.7593
72.5906    3.4151
74.0105    3.3541
95.8371    3.3799
75.5891    3.4303
72.4977    3.4644
71.4311    3.7501
80.7159    3.6922
75.453    3.9932
66.5684    3.4954
72.6664    5.2256
60.6648    3.3575
69.9053    3.9718
68.6591    3.6885
71.4791    3.2748
72.6112    3.801
75.7851    3.6371
95.8993    3.4314
68.6225    3.7128
62.4852    3.7727
75.9433    3.6335
75.3656    4.0587
72.5315    3.3428
61.2183    3.9192
97.929    3.7285
75.9667    3.7256
75.7154    3.4085
75.9448    3.757
101.4934    3.7658
80.7153    3.7122
71.4656    3.7401
98.0102    3.7759
69.4456    3.7762
74.183    2.9975
70.3222    3.7766
98.009    3.5498
63.9009    3.7063
75.9227    3.7506
75.809    3.8204
63.4066    3.9133
68.6433    3.5112
67.6213    3.8464
62.5053    3.7382
97.8276    3.4466
74.1862    3.3394
63.434    3.4639
63.3991    3.9043
69.5609    3.1306
98.0637    3.786
62.4263    3.4265
70.4793    3.952
66.5132    3.5415
92.1289    3.7499
72.661    3.3001
95.9084    3.3741
98.0416    3.8335
